input_url,hotel_name,property_id,source,provider_id,review_id,rating,rating_text,title,text,text_original,title_original,positives,negatives,review_date,review_date_text,check_in,check_out,stay_month,author,country,traveler_type,room_type,nights,helpful_votes,reply,reply_by,reply_date,reply_date_text,language,photos,crawled_at
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,1129090650,10.0,Exceptional,Awesome,Loved our stay at Almanity Hoi A Resort - great location as only a short walk down the laneway opp hotel into the Ancient Town - close to lots of restaurants and spa’s. Great Cafe opp that has amazing açaí bowls and smoothies but all sorts of things to eat in it.  Great laundry just down the laneway as well and so cheap. Amazing pool and staff are lovely and great breakfast selection. Will definitely be staying here again,,,,,2026-06-06,"June 06, 2026",2026-05-30,2026-06-02,May 2026,Vanessa,Australia,Couple,Superior Town Double or Twin,3,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Booking.com,3038,1070982223,10.0,Exceptional,such a relaxing retreat during our time in vietnam!,,,,incredible place with top tier amenities. breakfast buffet was delicious with so many varieties of vietnamese food everyday. staff was wonderful!,,2026-01-14,"January 14, 2026",,,,marisa,,Couple,,0,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,1127789909,9.6,Exceptional,Ooooh buddy,"Great place n the staff are great. From the receptionist to the life guard, great recommendations, very helpful. ",,,,,2026-06-04,"June 04, 2026",2026-06-02,2026-06-03,June 2026,Rohin,Canada,Solo traveler,Loft Room Double or Twin,1,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Booking.com,3038,1067235812,9.0,Exceptional,Excellent,,,,All of staffs were so kind and treat us very well,Having two floors is a bit anoying when you have to go bathroom in the middle of night,2026-01-08,"January 08, 2026",,,,Ricardo,,Couple,,0,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,1126389585,8.4,Excellent,Photo restaurant,"Chosen accommodation based on the pool photo, the pool is shaded so you can play all day. Luxurious breakfast. Delicious restaurants nearby. It's nice that the duplex room is separated from the bedroom, but it's inconvenient to go to the bathroom at night. During the day, it’s hard to walk around since the central market or night market in Hoi An is hot. It costs around 30,000 dong by Grab to Yoon's Restaurant.","수영장 사진 보고 선택한 숙소,  수영장에 그늘이 져서 하루 종일 놀 수 있음.  고급스러운 조식. 근처에 맛있는 식당들.  복층 객실로 침실과 분리되서 좋지만,  자다가 화장실 불편).  한 낮에는, 호이안 중앙시장이나  야시장쪽은 더워서 걷기 힘듦. 윤식당까지 그랩 3만동 정도.",사진 맛집,,,2026-05-31,"May 31, 2026",2026-05-27,2026-05-29,May 2026,Jeongho,South Korea,Group,Loft Room Double or Twin,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Booking.com,3038,1067235848,10.0,Exceptional,"Loved this hotel, excellent staff and great location. Will come back!",,,,"Spa was very good. We upgraded our room for no split level and got a very nice room.Location is great, walking distance to old town. Staff was excellent, very helpful especially MY at the front desk.",Split level room was not described when I booked; bedroom upstairs and living and bathroom are downstairs. We had to upgrade in order to have room with bathroom one same level,2026-01-01,"January 01, 2026",,,,Mai,,Couple,,0,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,1124363902,10.0,Exceptional,Awesome,"Very clean, the floor is spotless. The swimming pool has very clean water, it seems to be heated, the water is not cold at the beginning. The food is very delicious. The receptionist is gentle, beautiful, and very lovely; I forgot to check her name tag, I only saw that she is around 40 years old.","Rất sạch sẽ, nền nhà sạch bong ko vết
Bể bơi nước sạch lắm, hình như bể bơi điều hòa, nước không bị lạnh lúc ban đầu
Đồ ăn rất ngon
Chị lễ Tân dịu dàng, xinh đẹp mà dễ thương lắm, tôi quên ko xem biển tên chị, chỉ thấy chị tầm 40 tuổi",Tuyệt vời,,,2026-05-28,"May 28, 2026",2026-05-27,2026-05-28,May 2026,Nga,Vietnam,Family with young children,Deluxe Pool Double or Twin,1,0,,Almanity Hoi An Resort & Spa,,,vi,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Booking.com,3038,1067235860,9.0,Exceptional,Excellent,,,,"Swimming pool, breakfast, room",,2025-12-29,"December 29, 2025",,,,Jessica,,Solo traveler,,0,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Agoda,332,1123148452,10.0,Exceptional,Good value and good location.,"We booked a room for four people, and it was more enjoyable to travel together in a comfortable room. There were three single beds and one sofa bed, which was not bad, and each of us slept in our own beds. We woke up early in the morning, did a slow run to the Old Town, came back, had breakfast, and then went swimming, which was wonderful. The staff managing the pool were very friendly.",4명이서 한 호실로 예약했는데 쾌적하고 같은 방이라 더 재밌게 여행했네요 싱글3개에 쇼파베드 1개 였는데 소파베드도 나쁘지 않고 각자 침대에서 잤어요 아침에 일찍일어나서 올드타운까지 슬로우 러닝하고 와서 조식먹고 수영하니깐 넘좋았고 수영장관리 직원분 정말 친절해요,가성비 위치 좋은 수고,,,2026-05-24,"May 24, 2026",2026-05-17,2026-05-19,May 2026,최경미,South Korea,Group,Executive Suite King or Twin,2,0,,Almanity Hoi An Resort & Spa,,,ko,,2026-07-16 14:58
https://www.agoda.com/vi-vn/almanity-hoi-an-wellness-resort-spa-inclusive/hotel/hoi-an-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1922896&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-2&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tag=7b5d3de0-8c32-42c4-8f5e-11bf6952077c&flightSearchCriteria=%5Bobject+Object%5D&tspTypes=-1&los=1&searchrequestid=4f54fde2-ec5e-4614-8b67-3d8f0b705149&ds=GK%2BAXD%2B55oiPibg6,Almanty - Junior Suite,686575,Booking.com,3038,1062626698,10.0,Exceptional,"Perfect location, perfect facility!",,,,"An oasis in a lovely town. Peaceful, inviting, calm. Staff was super helpful and well informed.","On site restaurant is lacking. Food quality was marginal, price for value is not good. This was a shock for us, we had anticipated better",2025-12-24,"December 24, 2025",,,,Scott,,Couple,,0,0,,Almanity Hoi An Resort & Spa,,,en,,2026-07-16 14:58
