hotel_name,room_type,price_w1,price_w2,price_w3,price_w4,price_w5,price_w6
Muong Thanh Luxury Song Han Hotel,Superior Twin City View,"₫1,255,732","₫1,412,698","₫1,373,457","₫770,619","₫774,310","₫770,619"
Nesta Hotel Da Nang,Superior Double Garden View,"₫1,866,153","₫1,682,281","₫1,727,408","₫1,497,922","₫1,497,922","₫1,497,922"
Satya Da Nang Hotel Han Market,Superior Double Balcony,"₫1,144,363",SOLD OUT,"₫1,144,363",NA,"₫1,361,256","₫1,144,363"
Pullman Danang Beach Resort,Deluxe 2 Single Beds with Balcony,"₫5,450,000","₫5,450,000","₫7,150,001","₫4,100,000","₫4,300,000","₫4,300,001"
Wink Hotel Danang Centre,1 Queen Bed,"₫1,360,000","₫1,280,000","₫1,280,000","₫1,280,000","₫1,280,000","₫1,360,000"
voco Ma Belle,Deluxe Room,"₫2,712,572","₫3,573,292","₫3,729,786","₫3,390,715","₫2,790,819","₫2,321,335"
Vanda Hotel,Superior Double City View,"₫1,512,648","₫1,247,039","₫1,247,093","₫1,320,887","₫1,195,239","₫1,268,660"
Sun River Hotel,Standard Twin No Window,"₫688,008","₫694,865","₫722,817","₫722,817","₫694,865","₫609,785"
Shilla Monogram Danang,Superior Partial Ocean View Twin Room,"₫3,366,409","₫3,811,292","₫3,730,100","₫3,469,790","₫3,209,165","₫3,209,165"
TMS Hotel Da Nang Beach,Premier City View Twin Room with Balcony and Spa Included,"₫2,457,220","₫2,168,768","₫2,458,110","₫2,458,110","₫2,457,220","₫2,458,110"
